glass_tan_5_test1,5.217391304347826,0.310515873015873,0.3742296918767507,0.3394085787172426
glass_tan_5_test2,4.946428571428571,0.25274540274540275,0.3297161172161172,0.28614502411401666
glass_tan_5_train,5.357142857142858,0.5183792815371763,0.47793040293040295,0.49733375627725807
glass_tan_1_test2,5.090909090909091,0.4595345345345345,0.39971139971139974,0.4275404391077443
glass_tan_1_test1,5.142857142857143,0.29444444444444445,0.3817927170868347,0.3324772753423081
glass_tan_4_train,5.6,0.7414871393132264,0.5640056022408964,0.6406820769671786
glass_tan_2_test1,4.979591836734694,0.27134065991988193,0.36670003336670004,0.3118943042138269
glass_tan_2_test2,5.056603773584906,0.48730742296918766,0.3738027469052137,0.42307444428336494
glass_tan_3_test2,5.346938775510205,0.5078179989944697,0.4467787114845938,0.4753468533231657
glass_tan_3_test1,5.113207547169812,0.3062869592281357,0.3613906926406926,0.33156495812746933
glass_tan_3_train,5.5102040816326525,0.5408072319837026,0.5042016806722689,0.5218633295535698
glass_tan_4_test2,5.1,0.47611433282164994,0.3906755009696186,0.42918409571173155
glass_tan_1_train,5.5353535353535355,0.5519841269841269,0.4837902837902838,0.5156423148969733
glass_tan_2_train,5.415094339622641,0.513871473354232,0.47844944429384656,0.4955282439223679
glass_tan_4_test1,5.134615384615384,0.616347687400319,0.396007696007696,0.4821991004886072
