iris_tan_5_train,2.2982456140350878,0.6707451499118166,0.6595238095238095,0.6650871515142907
iris_tan_4_test1,2.319587628865979,0.6884057971014492,0.6549364613880743,0.6712541854517652
iris_tan_5_test2,2.2280701754385963,0.6340986537064968,0.6355158730158731,0.6348064723689079
iris_tan_4_test2,2.5849056603773586,0.7927511085405823,0.7925696594427244,0.7926603736077059
iris_tan_5_test1,1.903225806451613,0.5067928891458303,0.4432048681541582,0.47287074919781047
iris_tan_3_test2,2.6,0.7936507936507936,0.7939814814814815,0.7938161031266634
iris_tan_3_test1,2.48,0.7471736011477761,0.7444852941176471,0.7458270251637706
iris_tan_1_train,2.75,0.8708333333333332,0.8768939393939394,0.8738531281606705
iris_tan_2_train,2.5384615384615383,0.7792491982644784,0.7714692714692714,0.7753397189901634
iris_tan_1_test1,2.4893617021276597,0.7423611111111111,0.7445728291316526,0.7434653252276613
iris_tan_2_test2,2.3846153846153846,0.737233709273183,0.7256817256817257,0.731412107074519
iris_tan_2_test1,2.4823529411764707,0.7289019224503095,0.7338362068965517,0.7313607422121138
iris_tan_3_train,2.56,0.7938912938912939,0.7731481481481483,0.7833824308903923
iris_tan_1_test2,2.642857142857143,0.8333333333333334,0.837121212121212,0.8352229780801209
iris_tan_4_train,2.660377358490566,0.8333333333333334,0.8317853457172343,0.8325586199772751
