soybean-small_tan_5_test1,2.761904761904762,0.53125,0.5246212121212122,0.5279147982062781
soybean-small_tan_4_test1,2.6315789473684212,0.07894736842105263,0.25,0.11999999999999998
soybean-small_tan_4_test2,2.9285714285714284,0.3645833333333333,0.35,0.3571428571428571
soybean-small_tan_3_test2,2.7272727272727275,0.2589285714285714,0.3472222222222222,0.2966448445171849
soybean-small_tan_5_train,3.3076923076923075,0.7509469696969697,0.6428571428571429,0.6927108609142969
soybean-small_tan_3_test1,2.96,0.34523809523809523,0.5,0.4084507042253521
soybean-small_tan_1_train,3.8260869565217392,0.9444444444444444,0.875,0.9083969465648855
soybean-small_tan_2_test1,3.166666666666667,0.8076923076923077,0.696969696969697,0.7482571649883812
soybean-small_tan_2_test2,2.782608695652174,0.325,0.4375,0.3729508196721312
soybean-small_tan_2_train,3.7391304347826084,0.9027777777777778,0.8541666666666667,0.8777997364953887
soybean-small_tan_4_train,2.9285714285714284,0.27666666666666667,0.35,0.3090425531914893
soybean-small_tan_1_test2,2.695652173913044,0.32954545454545453,0.2916666666666667,0.3094512195121951
soybean-small_tan_1_test1,3.3333333333333335,0.5095238095238095,0.7,0.589763779527559
soybean-small_tan_3_train,3.3636363636363638,0.390625,0.5,0.43859649122807015
soybean-small_tan_5_test2,2.4615384615384617,0.057692307692307696,0.25,0.09375
