iris_nb_5_test2,2.824561403508772,0.9248366013071895,0.9174603174603174,0.9211336926100495
iris_nb_5_test1,2.935483870967742,0.9696969696969697,0.9655172413793104,0.9676025917926565
iris_nb_5_train,2.9649122807017543,0.9841269841269842,0.9841269841269842,0.9841269841269842
iris_nb_4_train,2.849056603773585,0.9256965944272446,0.9256965944272446,0.9256965944272446
iris_nb_1_test1,2.872340425531915,0.9373219373219372,0.9327731092436974,0.9350419909873003
iris_nb_1_test2,2.928571428571429,0.9640151515151515,0.9640151515151515,0.9640151515151515
iris_nb_2_test1,2.907692307692308,0.9586419753086419,0.9554334554334555,0.9570350261876382
iris_nb_3_train,2.92,0.9629629629629629,0.9583333333333334,0.9606425702811245
iris_nb_2_train,2.907692307692308,0.9586419753086419,0.9554334554334555,0.9570350261876382
iris_nb_4_test2,2.8867924528301887,0.9458333333333333,0.9432404540763674,0.9445351142553429
iris_nb_1_train,2.928571428571429,0.9640151515151515,0.9640151515151515,0.9640151515151515
iris_nb_4_test1,2.8969072164948453,0.951058201058201,0.9468882372108179,0.9489686382364035
iris_nb_3_test1,2.88,0.9411764705882352,0.9411764705882352,0.9411764705882352
iris_nb_3_test2,2.92,0.9629629629629629,0.9583333333333334,0.9606425702811245
