breast-cancer-wisconsin_nb_5_train,1.961111111111111,0.9749158305276843,0.9832112332112333,0.979045960561918
breast-cancer-wisconsin_nb_4_test1,1.935672514619883,0.958955223880597,0.9748858447488584,0.9668549175778187
breast-cancer-wisconsin_nb_4_test2,1.949579831932773,0.9724893162393162,0.9704453584852137,0.9714662622454957
breast-cancer-wisconsin_nb_5_test2,1.961111111111111,0.9749158305276843,0.9832112332112333,0.979045960561918
breast-cancer-wisconsin_nb_4_train,1.9663865546218486,0.9791139240506329,0.9831572228919935,0.9811314078223543
breast-cancer-wisconsin_nb_3_test2,1.9642857142857142,0.9794763174232188,0.9838584853510226,0.9816625108825261
breast-cancer-wisconsin_nb_3_test1,1.9338842975206612,0.9521242866201649,0.9711107848175611,0.9615238167764536
breast-cancer-wisconsin_nb_1_train,1.9589442815249267,0.9731267310427427,0.9823336385836385,0.9777085103400631
breast-cancer-wisconsin_nb_2_test1,1.9314285714285715,0.9546304285303422,0.9700416294974725,0.962274328862378
breast-cancer-wisconsin_nb_2_test2,1.9598853868194843,0.9762030207235687,0.9808647229907073,0.9785283198091578
breast-cancer-wisconsin_nb_1_test1,1.9441340782122905,0.9636967015285599,0.9767369727047146,0.9701730199342707
breast-cancer-wisconsin_nb_2_train,1.9656160458452723,0.9786224525526999,0.984801730864723,0.9817023680125331
breast-cancer-wisconsin_nb_1_test2,1.9589442815249267,0.9731267310427427,0.9823336385836385,0.9777085103400631
breast-cancer-wisconsin_nb_3_train,1.9642857142857142,0.9794763174232188,0.9838584853510226,0.9816625108825261
breast-cancer-wisconsin_nb_5_test1,1.935103244837758,0.9585064591674851,0.9712150621118012,0.9648189129981531
